pred
0.027569514
0.027569514
0.05548102
0.063274756
0.030877378
0.23199092
0.028356526
0.027569514
0.08111897
0.10907875
0.027569514
0.030463038
0.028356526
0.03654315
0.03504235
0.028291814
0.2071287
0.08090062
0.029870678
0.028356526
0.028291814
0.029870678
0.02880427
0.028291814
0.07812553
0.027569514
0.029870678
0.03808594
0.029809192
0.033887245
0.029870678
0.027569514
0.027569514
0.032687224
0.028356526
0.027569514
0.029532248
0.030135991
0.027569514
0.031364426
0.028356526
0.03636475
0.027569514
0.14176214
0.030314248
0.027569514
0.027569514
0.027569514
0.029870678
0.032072727
0.028291814
0.029870678
0.029183831
0.03114043
0.028356526
0.028356526
0.027569514
0.0312693
0.027569514
0.027569514
0.06960491
0.032002266
0.028291814
0.027569514
0.027569514
0.054063965
0.028356526
0.029870678
0.029156797
0.028291814
0.03183858
0.029870678
0.031165374
0.027569514
0.027569514
0.0308109
0.028005183
0.15749271
0.23009694
0.04952371
0.027569514
0.10221475
0.096012786
0.03266226
0.20924102
0.029870678
0.030052714
0.029870678
0.029870678
0.027569514
0.028291814
0.031728677
0.027569514
0.029870678
0.028356526
0.033734355
0.027569514
0.079489395
0.033886477
0.027569514
0.028291814
0.06327865
0.029870678
0.02880427
0.20934771
0.039667867
0.028356526
0.03431185
0.029156797
0.027569514
0.033582028
0.027569514
0.029156797
0.031728677
0.031984072
0.038742766
0.027569514
0.027569514
0.027569514
0.26591933
0.028356526
0.23104498
0.029870678
0.1596318
0.4814981
0.027569514
0.028356526
0.029870678
0.15980363
0.029870678
0.032244075
0.028005183
0.028356526
0.033895142
0.051918358
0.027569514
0.028356526
0.037322294
0.029870678
0.03310004
0.028356526
0.08025506
0.027569514
0.031250115
0.07074337
0.028464507
0.028356526
0.03184382
0.0318576
0.028356526
0.029870678
0.02880427
0.027569514
0.028291814
0.03203185
0.027569514
0.028356526
0.2969749
0.05436606
0.029870678
0.12874639
0.23046371
0.0613897
0.03645009
0.030052714
0.028356526
0.13875097
0.80538434
0.027569514
0.09351688
0.033280477
0.028356526
0.027569514
0.07229403
0.028356526
0.027569514
0.03301894
0.028356526
0.029600563
0.06392353
0.031530898
0.027569514
0.051891644
0.03597721
0.03727362
0.49814296
0.02880427
0.06473946
0.052897055
0.027569514
0.027569514
0.030052714
0.028291814
0.053140264
0.027569514
0.030135991
0.033887245
0.027569514
0.05129587
0.027569514
0.064275436
0.027569514
0.027569514
0.049316026
0.028529603
0.054528445
0.027569514
0.056584924
0.17226198
0.31268647
0.030052714
0.0308109
0.027569514
0.04640326
0.028291814
0.028356526
0.029870678
0.028356526
0.027428174
0.029870678
0.027569514
0.029870678
0.029870678
0.43127492
0.027428174
0.028356526
0.03237014
0.73903525
0.027569514
0.10120116
0.028291814
0.028356526
0.90289706
0.028291814
0.027569514
0.027569514
0.62848073
0.04087231
0.037071902
0.4971026
0.027569514
0.028356526
0.03622398
0.038863424
0.3529472
0.028356526
0.079054676
0.028356526
0.028291814
0.034943175
0.061105173
0.027569514
0.03597721
0.028356526
0.029870678
0.07922669
0.028356526
0.028356526
0.028356526
0.03381217
0.0312693
0.029870678
0.028291814
0.031059885
0.050606348
0.029870678
0.09722311
0.028291814
0.032018013
0.027569514
0.027569514
0.02880427
0.028291814
0.027569514
0.029870678
0.07929289
0.7305296
0.02880427
0.05266567
0.027569514
0.03183858
0.028356526
0.027569514
0.039389838
0.028356526
0.25020096
0.028356526
0.028356526
0.06583034
0.028464507
0.034478087
0.0786042
0.027569514
0.027569514
0.029870678
0.03114043
0.03513483
0.028291814
0.027428174
0.027569514
0.031890023
0.054241866
0.24387193
0.032630842
0.028291814
0.029870678
0.033028167
0.030964237
0.036943372
0.028356526
0.027569514
0.028291814
0.034107227
0.063251294
0.028356526
0.028291814
0.027569514
0.027569514
0.09371787
0.028291814
0.033509266
0.032502484
0.10375086
0.028356526
0.050163943
0.029870678
0.028356526
0.028464507
0.028291814
0.02880427
0.100088306
0.027428174
0.029870678
0.040761046
0.5155647
0.035911158
0.03513503
0.027569514
0.07417183
0.027569514
0.033862706
0.30677724
0.39505616
0.027569514
0.027569514
0.029870678
0.027569514
0.029870678
0.05548102
0.035911158
0.027569514
0.17132954
0.029870678
0.030463038
0.032002266
0.028356526
0.05117393
0.50195885
0.032377936
0.027428174
0.027569514
0.029156797
0.03628943
0.029870678
0.03616628
0.03323131
0.030332385
0.03184382
0.028291814
0.027569514
0.028356526
0.03898568
0.11109709
0.028291814
0.029870678
0.035911158
0.16746993
0.031875633
0.036128633
0.027428174
0.08364268
0.029007234
0.028291814
0.049286537
0.03344843
0.027569514
0.027569514
0.031250115
0.027569514
0.028356526
0.049673136
0.06375339
0.035558924
0.028356526
0.027569514
0.02880427
0.02880427
0.119995706
0.03298659
0.33470556
0.1733804
0.029870678
0.03205098
0.048181992
0.027569514
0.027569514
0.028464507
0.04641046
