26948,22.85741155,113.5341289,22.86156381,113.5386067,1,5,0
26949,22.60045218,113.5699507,22.60310695,113.5744343,?,?,0
26950,23.49313572,113.3367706,23.49728686,113.3412717,?,?,0
26951,22.88653425,113.5430864,22.89068678,113.5475653,1,5,0
26952,23.7744186,114.014637,23.77856422,114.0191401,?,?,0
26953,23.90226427,113.9426305,23.90639954,113.9471272,?,?,0
26954,23.91465462,113.9471278,23.91879027,113.9516254,?,?,0
26955,23.54686602,113.7273058,23.55101087,113.7317997,?,?,0
26956,23.5634411,113.7632333,23.5675794,113.7677206,1,3,0
26957,22.89482193,113.5610058,22.89897708,113.5654876,?,?,0
26958,23.41015846,113.0087248,23.41431771,113.0132326,?,?,0
26959,23.68361034,113.4311792,23.68774075,113.4356648,?,?,0
26960,23.41427465,113.7183074,23.41842568,113.7228027,?,?,0
26961,23.63791376,113.7183225,23.6420565,113.7228178,?,?,0
26962,23.56361078,113.381767,23.56775508,113.3862632,?,?,0
26963,22.93248691,113.3142292,22.93665682,113.3187298,1,1,0
26964,23.45147336,113.9560927,23.45562206,113.9582208,1,1,0
26965,23.57174073,113.2199026,23.5758752,113.2243893,?,?,0
26966,23.63776504,113.5789866,23.64189791,113.583472,?,?,0
26967,22.93676815,113.4266413,22.9409256,113.4311279,1,2,0
26968,23.4762894,113.8887183,23.48042967,113.8932038,?,?,0
26969,22.70329854,113.5206888,22.70745385,113.5251654,1,6,0
26970,23.39360121,113.0177386,23.39776072,113.0222461,?,?,0
26971,22.85754503,113.3097241,22.86171685,113.3142245,1,5,0
26972,23.58830032,113.2917774,23.5924454,113.296276,?,?,0
26973,23.41447989,113.1032636,23.41862505,113.1077561,?,?,0
26974,23.49293658,113.673337,23.49708778,113.6778359,?,?,0
26975,23.61711527,113.6553519,23.62126118,113.6598502,1,3,0
26976,23.45175624,113.4446161,23.45589269,113.4490989,?,?,0
26977,23.56344201,113.2692941,23.56758476,113.2737893,?,?,0
26978,23.71222941,113.6418665,23.7163706,113.6463636,?,?,0
26979,22.81153774,113.5610004,22.81569527,113.5654822,1,1,0
26980,23.88985153,113.9066917,23.89398013,113.9111809,1,2,0
26981,23.41411335,113.605897,23.4182599,113.6103882,?,?,0
26982,23.79492547,113.848403,23.79904903,113.8528831,?,?,0
26983,22.9033278,113.4938465,22.90747711,113.4983228,1,2,0
26984,23.44313503,113.8932014,23.44727732,113.8976878,1,1,0
26985,23.83646232,114.0416525,23.8406033,114.0461529,?,?,0
26986,23.58413029,113.731802,23.58827307,113.736295,?,?,0
26987,23.39351755,113.7003199,23.3976713,113.7048175,?,?,0
26988,23.78660044,113.9021971,23.79073179,113.9066852,?,?,0
26989,23.60483131,113.7407883,23.60897188,113.7452798,?,?,0
26990,23.59255506,113.4535899,23.59668475,113.4580709,1,1,0
26991,23.48456642,113.6014118,23.4887095,113.605902,?,?,0
26992,23.6584377,113.5969344,23.66257344,113.6014237,?,?,0
26993,22.82837846,113.4938415,22.83252994,113.4983178,1,2,0
26994,23.41003507,113.6643343,23.41418914,113.6688331,?,?,0
26995,23.50965553,113.3097682,23.51380531,113.3142687,1,1,0
26996,23.43899248,113.5834584,23.44313364,113.5879449,?,?,0
26997,23.4641075,113.3232662,23.46825966,113.3277673,1,2,0
26998,23.51356861,113.5879495,23.51770791,113.5924369,1,2,0
26999,23.48907507,113.3952469,23.49321981,113.3997405,?,?,0
27000,22.90748456,113.2962297,22.91165366,113.3007287,?,?,0
27001,23.4099675,113.6014069,23.41411335,113.605897,?,?,0
27002,23.45983212,113.6958268,23.46398378,113.7003247,?,?,0
27003,23.45580328,113.3142647,23.45995535,113.3187653,1,2,0
27004,23.47630272,113.8752674,23.48044082,113.8797506,?,?,0
27005,23.61729594,113.4894187,23.62142074,113.4938952,?,?,0
27006,23.41000217,113.8662993,23.41414154,113.8707811,1,1,0
27007,23.77855086,114.0146373,23.78269634,114.0191403,?,?,0
27008,22.82418658,113.5027932,22.828338,113.5072692,1,6,0
27009,23.77836452,113.9426223,23.78250415,113.947119,?,?,0
27010,23.67511283,113.8125582,23.67924079,113.8170385,?,?,0
27011,23.7247861,113.7677313,23.7289177,113.7722178,?,?,0
27012,23.77427742,113.9651125,23.77842075,113.9696132,?,?,0
27013,23.00320581,113.3052341,23.00737291,113.3097342,3,3,0
27014,23.48060764,113.2647943,23.48475273,113.2692887,1,2,0
27015,23.47250117,113.4221908,23.4766412,113.4266785,?,?,0
27016,23.72470401,113.6823498,23.72884654,113.6868486,?,?,0
27017,23.41444156,113.1481478,23.41857986,113.1526327,1,1,0
27018,22.86600351,113.4221491,22.87016395,113.4266368,1,3,0
27019,22.66148054,113.6238165,22.66565413,113.628311,?,?,0
27020,22.61978517,113.628308,22.62396051,113.6328032,1,1,0
27021,23.52212883,113.4715034,23.52625865,113.4759816,?,?,0
27022,23.41420622,113.6778304,23.41836031,113.6823292,?,?,0
27023,23.68746508,113.6688514,23.69160901,113.6733503,?,?,0
27024,22.83673893,113.3187231,22.84091185,113.323224,1,2,0
27025,22.90345335,113.3727276,22.90762169,113.3772251,1,2,0
27026,22.76985255,113.6283177,22.77402394,113.6328129,?,?,0
27027,23.55087871,113.6508498,23.55502674,113.6553478,?,?,0
27028,23.63363325,113.6328695,23.63777621,113.6373654,?,?,0
27029,23.41429625,113.2602964,23.41844304,113.26479,1,4,0
27030,23.51807322,113.3997422,23.52221603,113.4042349,1,1,0
27031,23.47664456,113.4221911,23.48078444,113.4266788,?,?,0
27032,23.57170976,113.7811771,23.57584493,113.7856613,?,?,0
27033,23.42257828,113.781167,23.42671897,113.7856512,1,1,0
27034,23.50144324,113.1613404,23.50156552,113.1616065,?,?,0
27035,22.74071446,113.6507965,22.7448893,113.6552944,?,?,0
27036,22.89907138,113.525178,22.90322156,113.5296549,1,2,0
27037,23.85709965,114.0371532,23.86124048,114.0416542,1,2,0
27038,23.46403403,113.74527,23.46817908,113.7497607,?,?,0
27039,23.53037179,113.3142698,23.53452109,113.3187704,1,2,0
27040,22.84501031,113.5027946,22.84916115,113.5072706,1,1,0
27041,23.4350708,113.2019528,23.4392083,113.2064374,?,?,0
27042,23.50564012,113.1205455,23.50791458,113.1212335,?,?,0
27043,23.63804436,113.3412814,23.64219,113.3457824,?,?,0
27044,22.59074743,113.7272423,22.59492284,113.7317362,?,?,0
27045,23.43497774,113.8080617,23.43911492,113.8125423,1,2,0
27046,23.49302176,113.7856557,23.49715923,113.7901392,?,?,0
27047,23.57578535,113.6868382,23.57993321,113.6913368,1,2,0
27048,23.40600986,113.2378413,23.41015316,113.2423309,1,4,0
27049,23.74947714,113.8439203,23.7536021,113.8484002,?,?,0
27050,23.73710212,113.8304812,23.74122723,113.8349608,?,?,0
27051,23.65862234,113.7632398,23.66275713,113.7677271,?,?,0
27052,23.6174082,113.3727767,23.62155183,113.3772743,?,?,0
27053,23.57158438,113.8573482,23.5757196,113.8600755,?,?,0
27054,22.84066643,113.578934,22.84482846,113.5813681,?,?,0
27055,23.62964233,113.5117989,23.63376647,113.516275,1,1,0
27056,23.41842018,113.7183076,23.42257106,113.722803,?,?,0
27057,23.410199,113.2019512,23.41433742,113.2064357,?,?,0
27058,23.69984374,113.8573567,23.70397143,113.8618376,1,3,0
27059,23.69162614,113.6823475,23.69576988,113.6868463,?,?,0
27060,23.63782824,113.6688481,23.64197399,113.673347,?,?,0
27061,23.44342924,113.3457686,23.44758191,113.3502693,1,3,0
27062,23.91059962,113.9786244,23.91473964,113.9831265,?,?,0
27063,23.50117872,113.8618241,23.5053142,113.8663055,?,?,0
27064,23.89819479,113.8349714,23.90231422,113.8394511,?,?,0
27065,23.45996333,113.4804545,23.46409459,113.4849317,1,1,0
27066,23.40584559,113.6373499,23.40999757,113.6418463,?,?,0
27067,23.71225083,113.6553583,23.71639324,113.6598566,1,1,0
27068,23.5841467,113.278286,23.58829009,113.2827826,1,1,0
27069,23.64610258,113.6688486,23.65024802,113.6733476,?,?,0
27070,23.89817108,113.9606212,23.90230944,113.9651211,?,?,0
27071,23.39356286,113.7362819,23.39771199,113.7407743,?,?,0
27072,23.69983883,113.6508598,23.70398136,113.6553578,?,?,0
27073,23.69601912,113.3862722,23.70015779,113.3907675,?,?,0
27074,23.60051597,113.6193847,23.60465806,113.6238783,?,?,0
27075,22.72419252,113.5027866,22.72834669,113.5072626,1,1,0
27076,23.85180435,113.7164087,23.85285046,113.7183371,?,?,0
27077,23.59658433,113.2962763,23.60072963,113.3007754,?,?,0
27078,23.46799392,113.5969217,23.47213671,113.601411,?,?,0
27079,23.57581363,113.5207471,23.57994021,113.5252236,?,?,0
27080,23.3933834,113.6058956,23.39753072,113.6103868,1,1,0
