9869,23.76198158,113.7767054,23.76611043,113.7811903,?,?,0
9870,23.38938562,113.7093138,23.39353865,113.7138104,?,?,0
9871,23.01149057,113.5028057,23.01563644,113.5072817,1,4,0
9872,23.86095199,113.9156685,23.86508341,113.9201596,?,?,0
9873,22.73653323,113.6418022,22.7407073,113.6462992,?,?,0
9874,23.11489213,113.8432641,23.11531657,113.8438783,?,?,0
9875,23.47628085,113.5969222,23.48042334,113.6014115,?,?,0
9876,23.45162197,113.0132351,23.45577955,113.0177428,1,2,0
9877,23.80744147,113.758762,23.81157161,113.7632502,?,?,0
9878,23.32702273,113.5969124,23.33117071,113.6014017,?,?,0
9879,23.69169152,113.7228212,23.69583166,113.7273159,?,?,0
9880,23.18587819,113.6013921,23.19003203,113.6058822,1,2,0
9881,23.48474764,113.7722013,23.4888874,113.7766869,1,1,0
9882,23.21087906,113.839405,23.2150235,113.8438849,1,1,0
9883,23.33968666,113.4938759,23.34382153,113.4983522,1,2,0
9884,23.4431371,113.5834587,23.4472781,113.5879451,?,?,0
9885,23.2606226,113.6058869,23.26477471,113.610378,?,?,0
9886,22.73236684,113.5654768,22.73652735,113.5699595,?,?,0
9887,23.19021147,113.7362682,23.19436784,113.7407606,1,1,0
9888,23.16510781,113.6058806,23.16926322,113.6103717,1,1,0
9889,23.21081616,113.5744739,23.21496372,113.5789585,1,4,0
9890,23.81157215,113.7497841,23.81570367,113.7542739,?,?,0
9891,23.4971772,113.740781,23.50132176,113.7452725,?,?,0
9892,23.41860319,113.3727629,23.42275421,113.3772605,1,6,0
9893,22.69074342,113.5385955,22.69490077,113.5430739,1,3,0
9894,23.53455299,113.4715043,23.53868236,113.4759825,1,5,0
9895,23.38113165,113.2378397,23.38527587,113.2423292,1,2,0
9896,23.32723942,113.2109147,23.33138177,113.2154003,?,?,0
9897,23.32307468,113.2872616,23.32722896,113.2917596,1,4,0
9898,23.21516206,113.2153925,23.21930893,113.2198786,1,3,0
9899,23.34791284,113.709311,23.35206738,113.7138076,?,?,0
9900,23.22326027,113.8976732,23.22741134,113.9021604,?,?,0
9901,23.89401585,113.9471264,23.89815221,113.9516241,?,?,0
9902,23.06985665,113.3682408,23.07402043,113.3727392,1,5,0
9903,23.13209403,113.3052428,23.13625695,113.3097428,1,14,0
9904,22.92819595,113.5296565,22.93234567,113.5341339,1,3,0
9905,23.55103012,113.2288747,23.55516664,113.2333629,?,?,0
9906,22.90761722,113.4400954,22.91177291,113.4445791,1,1,0
9907,23.69180612,113.4715152,23.69593203,113.4751009,?,?,0
9908,23.11442802,113.6823089,23.11535409,113.6868075,1,1,0
9909,23.37281397,113.7901308,23.37695528,113.7946136,?,?,0
9910,23.285751,113.206427,23.28989436,113.2109121,1,5,0
9911,23.50978104,113.3862591,23.51392661,113.3907545,1,1,0
9912,23.07818506,113.4356226,23.08233631,113.4401073,1,1,0
9913,23.06557366,113.2962403,23.06973788,113.3007393,1,6,0
9914,23.25647963,113.5834463,23.26062739,113.5879328,1,2,0
9915,23.29823494,113.3232549,23.30239314,113.3277559,1,4,0
9916,23.36055154,113.0717865,23.36470497,113.076286,?,?,0
9917,23.1279001,113.2378226,23.13205322,113.2423121,1,4,0
9918,23.41020139,113.3097614,23.41435486,113.3142618,1,7,0
9919,23.43083617,113.7048197,23.43498813,113.7093168,1,1,0
9920,23.13616472,113.7048,23.14032715,113.7092971,?,?,0
9921,23.16528883,113.7721799,23.16944004,113.7766655,?,?,0
9922,23.32295759,113.6733256,23.32711502,113.6778246,1,3,0
9923,23.30249573,113.408711,23.30664469,113.4132016,?,?,0
