id,lat_min,lng_min,lat_max,lng_max,status,roadNum,statusCode
956,23.58833505,113.3142738,23.5924822,113.3187744,?,?,0
957,23.77007301,113.897709,23.7742041,113.9021963,1,1,0
958,23.84034853,113.8573661,23.84447117,113.861847,?,?,0
959,23.24434102,113.3592549,23.24849989,113.3637544,1,2,0
960,23.12392519,113.4086987,23.12808033,113.4131893,1,4,0
961,23.58410962,113.7138232,23.58825491,113.7183191,?,?,0
962,23.50534392,113.8483837,23.50947812,113.8528638,?,?,0
963,23.4931555,113.4625437,23.49728754,113.4670232,1,2,0
964,23.15699392,113.2288481,23.16114464,113.2333362,1,4,0
965,23.43105456,113.1212282,23.43519582,113.1257171,1,1,0
966,23.65052923,113.3952582,23.65466799,113.3997518,?,?,0
967,23.06976008,113.3142385,23.0739257,113.318739,1,1,0
968,23.30650271,113.3052546,23.31065959,113.3097547,?,?,0
969,23.65851445,113.5431379,23.66264028,113.5476167,?,?,0
970,22.62394792,113.6193207,22.62812173,113.6238143,1,1,0
971,23.49734179,113.1346962,23.50147856,113.1391829,?,?,0
972,23.28151813,113.7048097,23.28567553,113.7093068,1,1,0
973,23.1070443,113.5296684,23.11118839,113.5341457,1,5,0
974,23.19006862,113.6463286,23.19422932,113.6508261,1,3,0
975,23.06981117,113.466994,23.07395755,113.4714727,?,?,0
976,22.75769597,113.4311154,22.76185763,113.4356011,1,1,0
977,23.38527305,113.2513103,23.38941937,113.2558023,?,?,0
978,23.35625078,113.0087212,23.360412,113.0132289,?,?,0
979,23.56756992,113.7811768,23.57170523,113.785661,?,?,0
980,23.31048251,113.5520723,23.31462249,113.5565526,?,?,0
981,23.68331003,113.8528753,23.68743795,113.8573558,?,?,0
982,23.16099205,113.5610233,23.16513879,113.5655051,?,?,0
983,23.09483082,113.4086967,23.09898693,113.4131873,?,?,0
984,23.19039488,113.3907321,23.1945512,113.3952265,1,9,0
985,23.27738127,113.7138026,23.28153783,113.7182985,?,?,0
986,23.18206318,113.4445975,23.1862093,113.4490803,1,4,0
987,23.30662634,113.3772524,23.31078079,113.3817494,1,3,0
988,22.79486047,113.5699633,22.79902013,113.574447,1,2,0
989,23.31905522,113.4490894,23.32319573,113.4535712,?,?,0
990,23.37280193,113.7990952,23.3769422,113.8035769,?,?,0
991,23.20258996,113.8304456,23.20673457,113.8349253,?,?,0
992,23.24002631,113.7182957,23.24418362,113.722791,1,1,0
993,23.33983388,113.0987653,23.34398266,113.1032588,1,1,0
994,23.36884679,113.3727594,23.37299962,113.377257,1,2,0
995,23.11554467,113.3457461,23.11970893,113.3502468,2,3,0
996,23.41416961,113.8528575,23.41830749,113.857338,?,?,0
997,23.36861237,113.6868243,23.37276789,113.6913229,?,?,0
998,23.3646524,113.1660806,23.36879138,113.1705643,1,2,0
999,22.95321812,113.5117533,22.95736591,113.5162295,1,4,0
1000,23.67102015,113.7811838,23.67515163,113.785668,?,?,0
1001,23.33545766,113.808055,23.33959848,113.8125357,?,?,0
1002,23.55934941,113.3097717,23.56349735,113.3142721,1,3,0
1003,23.12374521,113.2737592,23.12790446,113.278255,1,4,0
1004,23.11538245,113.5207161,23.11952554,113.5251927,3,2,0
1005,23.36452912,113.7811632,23.36867193,113.7856473,?,?,0
1006,23.1154272,113.2602763,23.11958452,113.2647699,3,6,0
1007,23.52192821,113.8394256,23.52606138,113.8439054,?,?,0
1008,23.20258083,113.5386293,23.20672269,113.5431076,1,4,0
1009,23.65466911,113.4042441,23.65880599,113.4087358,1,1,0
1010,23.22743687,113.8707689,23.23158335,113.8752514,1,3,0
1011,23.51788675,113.7722035,23.52202527,113.7766891,1,1,0
1012,23.3480852,113.1526279,23.35222554,113.1571124,1,2,0
1013,23.20286094,113.4042127,23.20701431,113.4087044,?,?,0
1014,22.91595602,113.3862183,22.92012192,113.3907136,1,3,0
1015,23.68360359,113.3772787,23.68774414,113.3817756,?,?,0
1016,23.11963232,113.4893847,23.12377505,113.4938613,?,?,0
1017,23.2025489,113.5520652,23.20669269,113.5565455,1,5,0
1018,23.69985431,113.6598554,23.70399745,113.664354,?,?,0
1019,23.20664926,113.8976721,23.21080091,113.9021594,1,1,0
1020,23.15701593,113.2109032,23.16116424,113.2153888,1,5,0
1021,23.71634023,113.8932194,23.72047242,113.8977057,?,?,0
1022,23.09880283,113.2647685,23.10296146,113.2692629,1,6,0
1023,23.77436817,113.7228269,23.77850531,113.7273215,1,1,0
1024,23.60892162,113.7003344,23.6130674,113.704832,?,?,0
1025,23.71283113,113.9111689,23.71633802,113.9156589,?,?,0
1026,23.47232101,113.2647937,23.47646642,113.2692881,1,3,0
1027,23.30663643,113.1212196,23.31078224,113.1257086,1,3,0
1028,23.7039646,113.8663187,23.7080931,113.8708005,?,?,0
1029,23.15713676,113.3682468,23.16129765,113.3727451,1,3,0
1030,23.16926204,113.601391,23.17341644,113.6058811,1,1,0
1031,23.18609117,113.2140424,23.19024299,113.2153908,1,1,0
1032,23.44750432,113.0222494,23.45166156,113.0267566,1,1,0
1033,23.53021463,113.6733395,23.53436443,113.6778384,?,?,0
1034,23.11946696,113.5475803,23.12361288,113.5520599,4,5,0
1035,23.36030799,113.5341623,23.36444372,113.5386401,1,2,0
1036,23.2108044,113.8931863,23.21495505,113.8976726,?,?,0
1037,23.41444426,113.449096,23.41858129,113.4535778,1,2,0
1038,23.44764199,113.4042297,23.45178655,113.4087213,1,1,0
1039,23.26900891,113.673322,23.27316827,113.677821,1,2,0
1040,22.65731027,113.5834073,22.66147628,113.5878937,1,2,0
1041,23.27322405,113.709306,23.27738127,113.7138026,1,3,0
1042,23.77840103,113.6643591,23.78254152,113.6688579,1,2,0
1043,23.46403193,113.7407787,23.46817773,113.7452703,?,?,0
1044,23.62963882,113.7183219,23.63378186,113.7228173,?,?,0
1045,23.70424315,113.4580784,23.70836803,113.4625586,1,2,0
1046,23.37298467,113.1436598,23.37712495,113.1481452,1,2,0
1047,23.83637353,114.0101382,23.8405171,114.0146414,?,?,0
1048,23.1154706,113.3052417,23.11963408,113.3097417,1,4,0
1049,23.38514663,113.8528556,23.38928557,113.8573361,?,?,0
1050,23.4516304,113.2962664,23.45578108,113.3007654,1,2,0
1051,23.39372203,113.4446121,23.39786061,113.4490949,1,1,0
1052,23.41010389,113.9875952,23.41426097,113.9914846,?,?,0
1053,23.38526675,114.001102,23.38942477,114.0048813,?,?,0
1054,22.76186106,113.3817119,22.76603207,113.3862081,1,1,0
1055,23.31064517,113.3007556,23.31480148,113.3052552,1,5,0
1056,23.40600288,113.772196,23.41014554,113.7766816,1,3,0
1057,23.23166238,113.6823167,23.23582296,113.6868155,?,?,0
1058,23.2440976,113.8394072,23.24824089,113.843887,1,1,0
1059,23.55933973,113.2064456,23.56347306,113.2109308,?,?,0
1060,23.52203089,113.7677176,23.52616998,113.7722041,1,2,0
1061,23.37697618,113.7362808,23.38112591,113.7407731,1,2,0
1062,23.62138829,113.7542606,23.62552597,113.7587496,1,1,0
1063,23.12359278,113.6463242,23.12775572,113.6508217,1,3,0
1064,23.16107855,113.5251954,23.16522044,113.5296722,1,3,0
1065,22.95752314,113.3502358,22.96169217,113.354736,1,6,0
1066,23.34795549,113.2333488,23.35210019,113.2378377,1,7,0
1067,23.33141583,113.4849226,23.33555145,113.4893994,1,1,0
1068,23.08224835,113.4804287,23.08639292,113.484906,?,?,0
1069,22.95756605,113.4356144,22.9617211,113.440099,3,6,0
1070,23.46815818,113.5117879,23.47228831,113.5162641,?,?,0
1071,23.3560661,113.9201261,23.3602169,113.9246182,?,?,0
1072,23.48078948,113.098775,23.48493309,113.1032685,?,?,0
1073,23.15267477,113.5655042,23.1568226,113.569987,1,2,0
1074,23.41447766,113.4221868,23.41861983,113.4266744,1,3,0
1075,23.26093124,113.3502564,23.26509026,113.3547567,?,?,0
1076,23.75763206,114.0326451,23.75794117,114.0331406,?,?,0
1077,23.08229943,113.3502442,23.08646453,113.3547445,1,6,0
1078,23.73305161,113.7722181,23.7371822,113.7767037,?,?,0
1079,23.17377144,113.38174,23.17792984,113.3862362,1,1,0
1080,23.29397937,113.79909,23.29812249,113.8035716,1,6,0
1081,23.21495589,113.5879298,23.21910602,113.5924172,?,?,0
1082,23.07803011,113.2827481,23.08219221,113.2872454,1,3,0
1083,23.52221015,113.3907551,23.52635448,113.3952495,?,?,0
1084,23.69998124,113.7587547,23.70411525,113.7632429,?,?,0
1085,23.41031919,113.4356455,23.41445885,113.4401301,?,?,0
1086,23.4391893,113.2198935,23.44332868,113.2243802,1,1,0
1087,23.45561311,113.6553411,23.45976502,113.6598393,?,?,0
1088,23.38927573,113.5610384,23.39341438,113.5655202,?,?,0
1089,23.52602346,113.8663069,23.53015854,113.8707887,?,?,0
1090,23.48905943,113.3772651,23.49320719,113.3817621,?,?,0
1091,23.32315377,113.1750444,23.32729412,113.1795279,1,2,0
1092,23.81146218,113.6688598,23.81368123,113.6710536,?,?,0
1093,23.40618859,113.4176979,23.41033197,113.4221865,1,2,0
1094,23.21502689,113.6688199,23.21918809,113.6733187,?,?,0
1095,23.57166989,113.7003319,23.57581704,113.7048295,?,?,0
1096,23.13621562,113.2782556,23.14037515,113.2827523,2,14,0
1097,23.19453714,113.4356306,23.19868451,113.4401152,?,?,0
1098,23.41861811,113.3862528,23.42276706,113.3907482,?,?,0
1099,23.06970987,113.2333301,23.07386417,113.237819,1,6,0
1100,23.41031156,113.0717899,23.41446318,113.0762894,?,?,0
1101,23.36874743,113.4849252,23.3728817,113.4894019,1,2,0
1102,23.31463436,113.6598297,23.31879169,113.6643283,1,1,0
1103,23.21915236,113.857325,23.22329763,113.8618059,1,1,0
1104,23.21921,113.8259673,23.22335408,113.830447,1,2,0
1105,23.38926515,113.8707795,23.39340584,113.875262,?,?,0
1106,23.55517191,113.2827804,23.55931703,113.2872777,1,1,0
1107,23.3479004,113.9875911,23.35206155,113.992094,?,?,0
1108,23.37284049,113.0087223,23.3770011,113.01323,1,1,0
1109,23.17356791,113.5162439,23.17770879,113.5207203,1,2,0
1110,23.0948262,113.4221648,23.09897958,113.4266524,?,?,0
1111,23.19847721,113.5207216,23.20261749,113.5251982,?,?,0
1112,23.34378555,113.7856457,23.34792849,113.7901292,?,?,0
1113,23.53016486,113.8663072,23.53429976,113.870789,?,?,0
1114,23.09050488,113.2243564,23.09465716,113.2288439,1,3,0
1115,23.04053706,113.5251874,23.04468292,113.5296642,?,?,0
1116,23.28155948,113.2602874,23.28571108,113.2647811,?,?,0
1117,23.48460493,113.9470993,23.48875493,113.950951,?,?,0
1118,23.34390834,113.0450535,23.34806629,113.0492766,?,?,0
1119,23.09477844,113.354745,23.09894279,113.359245,1,7,0
1120,23.32305623,113.2602902,23.32720634,113.2647839,1,5,0
1121,23.46003669,113.4490992,23.46417204,113.453581,?,?,0
1122,23.5178203,113.8215075,23.52195365,113.8259874,?,?,0
1123,23.41015384,113.2692836,23.41430227,113.2737788,1,2,0
1124,23.79917793,113.7632493,23.8033076,113.7677367,?,?,0
1125,23.40172445,113.8573369,23.40586317,113.8618179,1,1,0
1126,23.30658837,113.0537772,23.31074699,113.0582802,?,?,0
1127,23.19868896,113.377245,23.20284721,113.381742,1,2,0
1128,23.35209828,113.7587312,23.35624514,113.7632193,?,?,0
1129,23.06983171,113.4580347,23.07397932,113.462515,?,?,0
1130,23.27313164,113.8528482,23.27727462,113.8573288,1,4,0
1131,23.19025141,113.3007474,23.19441195,113.305247,?,?,0
1132,23.48076634,113.0710794,23.48100541,113.0717948,?,?,0
1133,23.48065551,113.4894093,23.4847854,113.4938858,1,2,0
1134,23.33148742,113.3547612,23.33564358,113.3592612,1,6,0
1135,23.37688532,113.5386409,23.38102097,113.5431192,1,2,0
1136,22.75319623,113.5699606,22.75735703,113.5744443,1,4,0
1137,23.12771197,113.6058781,23.13186865,113.6103693,1,5,0
1138,23.16531296,113.219875,23.16946212,113.2243617,3,8,0
1139,23.19863941,113.3457518,23.20280087,113.3502525,?,?,0
1140,23.3686366,113.7003183,23.37279127,113.7048158,1,1,0
1141,23.38545326,113.1167355,23.38959698,113.1212253,?,?,0
1142,22.68246875,113.5162113,22.68662435,113.5206877,1,2,0
1143,23.52185653,113.8887213,23.5259951,113.8932068,?,?,0
1144,23.13187587,113.5834381,23.13602792,113.5879246,1,1,0
1145,23.19420344,113.5744728,23.19835157,113.5789574,1,3,0
1146,23.35192943,113.8797422,23.35607278,113.8842261,?,?,0
1147,23.39346076,113.54312,23.39759639,113.5475988,1,3,0
1148,23.42675454,113.2198927,23.43089438,113.2243794,1,3,0
1149,23.22358052,113.3592535,23.22774012,113.363753,1,2,0
1150,23.9105233,113.8663325,23.91464445,113.8708143,?,?,0
1151,23.2483699,113.2872566,23.25252685,113.2917546,1,7,0
1152,23.50943512,113.6283662,23.51358204,113.6328614,?,?,0
1153,23.21085752,113.6598228,23.21501851,113.6643214,1,11,0
1154,23.57173704,113.2872786,23.57588216,113.2917766,?,?,0
1155,23.50538959,113.6868335,23.50954007,113.6913321,?,?,0
1156,23.16523308,113.5251957,23.16937483,113.5296725,1,1,0
1157,22.80769922,113.3952001,22.81186663,113.3996937,1,5,0
1158,23.65046403,113.3457829,23.65460902,113.3502836,?,?,0
1159,23.47636956,113.8349431,23.48050432,113.8394228,?,?,0
1160,23.6875728,113.7677288,23.69170578,113.7722153,?,?,0
1161,23.20683779,113.2782604,23.21099491,113.282757,2,2,0
1162,23.76597096,113.8663228,23.77009721,113.8708046,?,?,0
1163,23.84448609,113.8528861,23.8486082,113.8573666,?,?,0
1164,23.666719,113.6238825,23.67085939,113.628377,?,?,0
1165,23.34395324,113.0672854,23.34810812,113.0717856,?,?,0
1166,23.16928039,113.6328387,23.1734402,113.6373346,1,4,0
1167,23.22740872,113.6058847,23.23156198,113.6103758,1,1,0
1168,23.19446909,113.3367502,23.19863101,113.3412512,2,1,0
1169,23.19865218,113.4580435,23.20279549,113.4625237,1,3,0
1170,23.42270633,113.0492817,23.42686142,113.0537854,1,3,0
1171,23.11141046,113.4535567,23.11555743,113.4580378,1,5,0
1172,22.53646708,113.6957658,22.54064744,113.7002637,?,?,0
1173,23.52599799,113.6238731,23.5301436,113.6283676,1,2,0
1174,23.42246053,113.852858,23.4265981,113.8573386,?,?,0
1175,23.33978438,113.3547618,23.34394025,113.3592618,1,2,0
1176,23.62139384,113.502847,23.62551815,113.5073229,?,?,0
1177,23.01568445,113.305235,23.01985115,113.309735,2,5,0
1178,23.74958573,113.7722192,23.75371572,113.7767048,?,?,0
1179,23.49303016,113.7766871,23.49716892,113.7811721,1,1,0
1180,23.127713,113.610369,23.13187052,113.6148611,2,8,0
1181,23.36444214,113.9695858,23.36860111,113.974087,?,?,0
1182,23.38527266,113.7407734,23.38942135,113.745265,1,2,0
1183,23.09050027,113.2288436,23.09465321,113.2333318,1,5,0
1184,23.34787409,113.6868229,23.35203037,113.6913215,?,?,0
1185,23.41010592,113.80806,23.41424402,113.8125407,1,1,0
1186,22.81567689,113.5789324,22.81983773,113.5834178,?,?,0
1187,23.58414053,113.7587468,23.58827881,113.763235,?,?,0
1188,23.33134033,113.7856448,23.33548371,113.7901283,?,?,0
1189,22.73651596,113.5789272,22.74067898,113.5834127,1,1,0
1190,23.11141942,113.363745,23.11558237,113.368244,3,3,0
1191,23.68749072,113.6823473,23.69163462,113.6868461,?,?,0
1192,23.31055997,113.7003144,23.31471673,113.704812,?,?,0
1193,23.88184902,114.0281517,23.88598994,114.0326538,?,?,0
1194,23.89399993,113.8752951,23.89812284,113.8797783,1,1,0
1195,23.28163169,113.1884912,23.28577385,113.192975,1,2,0
1196,23.69570863,113.8573564,23.69983647,113.8618373,1,1,0
1197,23.07790017,113.5475776,23.08204744,113.5520572,?,?,0
1198,23.19023194,113.2243631,23.19438087,113.2288506,2,8,0
1199,23.53016908,113.5610478,23.53430251,113.5655296,?,?,0
1200,23.17353099,113.8214847,23.17767675,113.8259646,?,?,0
1201,23.32712838,113.8259745,23.33126863,113.8304541,?,?,0
1202,23.28981121,113.700313,23.29396872,113.7048106,?,?,0
1203,23.61721537,113.5162739,23.62134014,113.5207502,1,2,0
1204,23.46389698,113.5565626,23.4680321,113.5610436,?,?,0
1205,23.52619024,113.2872755,23.53033707,113.2917735,?,?,0
1206,23.21505253,113.6823156,23.21921369,113.6868144,?,?,0
1207,23.38946799,113.0222455,23.39362737,113.0267527,1,1,0
1208,23.08222458,113.3097392,23.08638951,113.3142396,1,2,0
1209,23.48043257,113.62387,23.48457986,113.6283646,?,?,0
1210,23.27307763,113.5924207,23.27722662,113.5969091,1,1,0
1211,23.17769686,113.6958079,23.18185864,113.7003058,1,2,0
1212,23.18616188,113.3367496,23.19032408,113.3412506,1,2,0
1213,22.98243667,113.480422,22.98658439,113.4848993,1,1,0
1214,23.24005114,113.7587236,23.24420201,113.7632118,1,5,0
1215,23.47646395,113.2468255,23.48060615,113.2513167,?,?,0
1216,23.42240904,113.5879435,23.42655171,113.5924309,?,?,0
1217,23.10310662,113.3637444,23.10726983,113.3682434,1,1,0
1218,23.73700703,113.9021938,23.74114017,113.9066819,?,?,0
1219,23.26477591,113.5924202,23.2689252,113.5969085,?,?,0
1220,23.23583579,113.8170089,23.23997958,113.8214891,?,?,0
1221,23.36441435,113.659833,23.36856987,113.6643316,1,1,0
1222,23.26505719,113.336755,23.26921664,113.341256,1,3,0
1223,23.33568619,113.417693,23.33983215,113.4221816,1,4,0
1224,23.09468823,113.3052403,23.09885239,113.3097403,1,4,0
1225,23.27334178,113.327754,23.27750097,113.3322551,1,4,0
1226,23.19421655,113.565507,23.19836296,113.5699897,1,2,0
1227,23.1404483,113.4759552,23.14459134,113.480433,?,?,0
1228,23.09030971,113.5879216,23.09446405,113.592409,1,4,0
1229,23.24849989,113.3637544,23.25265815,113.3682533,?,?,0
1230,23.31460611,113.5655149,23.31874828,113.5699977,1,1,0
1231,23.37698111,113.7452641,23.38112935,113.7497549,?,?,0
1232,23.01982279,113.4983303,23.02396843,113.5028065,1,1,0
1233,23.43901244,113.8707827,23.44315131,113.8752653,?,?,0
1234,23.26495208,113.5072984,23.26908949,113.5117745,?,?,0
1235,23.63777029,113.5745023,23.64190227,113.5789868,?,?,0
1236,23.15700546,113.2917481,23.16116613,113.2962467,1,3,0
1237,23.40171035,113.8662987,23.40585002,113.8707806,?,?,0
1238,23.31887574,113.5162537,23.32301152,113.52073,?,?,0
1239,23.45178193,113.4221894,23.45592273,113.426677,?,?,0
1240,23.12790099,113.2737595,23.13206011,113.2782553,2,10,0
1241,23.10712304,113.2333326,23.11127612,113.2378215,3,3,0
1242,23.41852759,113.0357668,23.42268466,113.0402726,?,?,0
1243,23.08643999,113.3412436,23.0906054,113.3457445,1,1,0
1244,23.22764077,113.4893921,23.23177981,113.4938686,1,1,0
1245,23.24007785,113.296252,23.24423619,113.3007511,1,1,0
1246,23.25265722,113.0672791,23.25681537,113.0717794,1,3,0
1247,22.89509981,113.3547315,22.89927036,113.3592314,1,4,0
1248,23.3273822,113.121221,23.33152726,113.12571,1,3,0
1249,23.08644061,113.4669951,23.09058645,113.4714739,?,?,0
1250,23.16101744,113.848361,23.16516402,113.8528412,1,1,0
1251,23.32703498,113.8842242,23.33117996,113.8887088,?,?,0
1252,23.52602769,113.5610475,23.53016129,113.5655293,1,5,0
1253,22.77849465,113.4535341,22.78265166,113.4580152,1,1,0
1254,23.16947952,113.210904,23.17362741,113.2153897,2,2,0
1255,23.03656639,113.4580324,23.04071508,113.4625127,1,3,0
1256,23.61706616,113.5924436,23.62120252,113.5969319,?,?,0
1257,23.16107148,113.6913088,23.16523412,113.6958071,?,?,0
1258,23.47248117,113.3727666,23.47663019,113.3772642,1,1,0
1259,23.12792068,113.2170964,23.1320728,113.2198728,1,2,0
1260,23.45161284,113.228868,23.45575304,113.2333561,1,1,0
1261,23.16529218,113.74525,23.16944791,113.7497407,?,?,0
1262,23.2816798,113.4625291,23.28581955,113.4670087,?,?,0
1263,23.41435232,113.1974674,23.41849021,113.2019517,1,3,0
1264,23.76198016,114.0011271,23.76612649,114.0056304,?,?,0
1265,22.91179525,113.4266396,22.91595345,113.4311262,?,?,0
1266,23.31901588,113.0447704,23.32317541,113.0492749,?,?,0
1267,23.2941643,113.0672819,23.29832099,113.0717822,?,?,0
1268,23.07395958,113.336742,23.07812554,113.341243,?,?,0
1269,23.17377318,113.4311438,23.17792213,113.4356294,1,3,0
1270,23.11558976,113.4401095,23.11973893,113.4445932,1,2,0
1271,23.09030551,113.5968968,23.09446166,113.6013861,?,?,0
1272,23.36055915,113.435642,23.36470063,113.4401267,?,?,0
1273,23.28141531,113.5610312,23.28555786,113.565513,1,2,0
1274,22.80733408,113.5968784,22.81149879,113.6013677,?,?,0
1275,23.45150692,113.8349415,23.4556426,113.8394212,?,?,0
1276,23.46414228,113.4670209,23.46827479,113.4714997,?,?,0
1277,23.46411938,113.4759774,23.46825088,113.4804551,1,1,0
1278,23.89010582,114.0281523,23.89424644,114.0326544,?,?,0
1279,23.79496262,113.6823545,23.79910262,113.6868533,?,?,0
1280,23.02412807,113.4356189,23.02828107,113.4401036,?,?,0
1281,23.71235181,113.7991181,23.71647953,113.8035997,?,?,0
1282,23.57173089,113.2288761,23.57586664,113.2333643,?,?,0
1283,23.2028612,113.4087041,23.20701367,113.4131947,?,?,0
1284,23.4516244,113.2917681,23.45577455,113.2962667,1,1,0
1285,23.26911074,113.7587256,23.27326058,113.7632138,1,3,0
1286,23.38938244,113.8035777,23.39352167,113.8080589,?,?,0
1287,23.4889358,113.3052671,23.49308598,113.3097671,1,2,0
1288,23.17355803,113.7048025,23.17771919,113.7092996,1,4,0
1289,23.20252668,113.8662857,23.20667347,113.8707675,1,3,0
1290,23.67499541,113.6283773,23.6791362,113.6328725,?,?,0
1291,23.30240723,113.0402644,23.30656797,113.0447696,1,1,0
1292,23.40998101,113.9291141,23.41413165,113.9336081,?,?,0
1293,23.4514203,113.902175,23.45556399,113.9066631,1,2,0
1294,23.26494536,113.7272868,23.26910052,113.7317807,?,?,0
1295,23.63808331,113.4491115,23.64221205,113.4535933,1,2,0
1296,23.45574698,113.763226,23.45988928,113.7677134,1,1,0
1297,23.49718036,113.2423368,23.50132104,113.2468272,?,?,0
1298,23.84882855,114.0326513,23.85297017,114.0371529,?,?,0
1299,23.62558473,113.4849428,23.62970949,113.4894195,?,?,0
1300,23.1776143,113.650825,23.18177583,113.655323,1,4,0
1301,23.4432471,113.6913276,23.44739965,113.6958259,?,?,0
1302,23.42260862,113.0132331,23.42676727,113.0177408,?,?,0
1303,22.97838737,113.4041973,22.98254808,113.408689,1,6,0
1304,23.19022339,113.2333382,23.19437367,113.2378271,1,7,0
1305,23.39764793,113.6913246,23.40180217,113.6958229,?,?,0
1306,23.20689032,113.4849142,23.21103035,113.4893909,1,13,0
1307,23.14028841,113.6868091,23.14445196,113.6913077,?,?,0
1308,23.59239126,113.794628,23.5965239,113.7991102,?,?,0
1309,23.30661501,113.4446061,23.31075676,113.4490889,1,1,0
1310,23.28167385,113.166075,23.28581584,113.1705586,?,?,0
1311,23.40606679,113.4849277,23.41019969,113.4894045,1,3,0
1312,23.19842326,113.6733174,23.20258508,113.6778163,1,2,0
1313,23.55913393,113.6328645,23.56327965,113.6373604,?,?,0
1314,23.53462821,113.4311687,23.53876414,113.4356544,?,?,0
1315,23.36868765,113.7632202,23.37283315,113.7677075,?,?,0
1316,23.13186763,113.6058784,23.13602416,113.6103696,1,4,0
1317,23.09447006,113.5834357,23.09862335,113.5879221,1,5,0
1318,23.24004849,113.7676986,23.24419786,113.7721851,?,?,0
1319,23.40181744,113.7048178,23.40597049,113.7093149,?,?,0
1320,23.29815996,113.2602886,23.30231097,113.2647822,1,7,0
1321,23.75355519,113.8797687,23.75768374,113.8842526,?,?,0
1322,22.96173992,113.4221557,22.96589752,113.4266433,1,3,0
1323,23.74955991,113.7138345,23.75369913,113.7183304,?,?,0
1324,22.97415852,113.3457366,22.9783273,113.3502372,1,3,0
1325,23.07797171,113.5207136,23.08211603,113.5251902,1,5,0
1326,23.5800217,113.2917769,23.5841671,113.2962755,1,1,0
1327,23.09880135,113.251291,23.10295769,113.255783,2,11,0
1328,23.32316224,113.1705612,23.32730262,113.1750447,1,1,0
1329,23.36850469,113.592427,23.37265025,113.5969154,1,2,0
1330,23.49315768,113.161606,23.49729213,113.1660897,?,?,0
1331,23.12801526,113.4625186,23.13216033,113.4669982,1,1,0
1332,23.40171416,113.9470939,23.40586847,113.9515915,?,?,0
1333,23.37715674,113.1212245,23.38129999,113.1257134,?,?,0
1334,23.28554508,113.6328463,23.28970083,113.6373422,?,?,0
1335,23.17792213,113.4356294,23.18207006,113.4401141,1,4,0
1336,23.28585827,113.363757,23.29001521,113.3682559,1,10,0
1337,23.31886252,113.5207297,23.32299856,113.5252063,?,?,0
1338,23.11965822,113.3232427,23.12382261,113.3277438,2,6,0
1339,23.13203251,113.5117653,23.13617461,113.5162414,1,3,0
1340,23.72465889,113.8528781,23.7287853,113.8573586,?,?,0
1341,23.30212677,113.6058896,23.30627739,113.6103808,?,?,0
1342,23.39350973,113.6958223,23.39766384,113.7003202,?,?,0
1343,23.55115144,113.3547764,23.55529952,113.3592764,?,?,0
1344,23.23159543,113.8662876,23.23574121,113.8707694,1,4,0
1345,23.19436342,113.7766671,23.19851295,113.7811521,1,4,0
1346,23.11949799,113.8304402,23.12364542,113.8349199,1,1,0
1347,23.23987762,113.5789601,23.24402507,113.5834455,?,?,0
1348,23.10302019,113.4849071,23.10716372,113.4893839,1,2,0
1349,23.2983446,113.399727,23.30249547,113.4042196,1,2,0
1350,23.73719005,113.749779,23.74132425,113.7542688,?,?,0
1351,23.33981984,113.1301983,23.34396305,113.1346857,?,?,0
1352,23.24818669,113.6328439,23.25234377,113.6373398,?,?,0
1353,23.79926172,114.0326479,23.8034051,114.0371496,?,?,0
1354,23.37265025,113.5969154,23.37679656,113.6014047,?,?,0
1355,23.36025496,113.5565557,23.36439389,113.5610367,?,?,0
1356,23.16105465,113.8886978,23.1651139,113.8931833,?,?,0
1357,23.37270592,113.8528548,23.37684532,113.8573353,1,1,0
1358,23.2898034,113.6958154,23.29396125,113.7003133,1,1,0
1359,23.07819912,113.3952185,23.08235838,113.3997121,1,1,0
1360,23.07401471,113.4445901,23.07816443,113.4490729,?,?,0
1361,23.33950613,113.9470899,23.34366271,113.9515875,?,?,0
1362,22.94903014,113.520705,22.95317851,113.5251816,?,?,0
1363,23.05724493,113.2243542,23.06139829,113.2288417,1,8,0
1364,23.393472,113.538642,23.39760705,113.5431203,1,4,0
1365,23.60885173,113.8483906,23.61298209,113.8528707,?,?,0
1366,23.43501785,113.5073099,23.4391491,113.511786,?,?,0
1367,23.26500573,113.4893946,23.26914346,113.4938711,1,2,0
1368,23.17758316,113.578956,23.18173276,113.5834414,1,3,0
1369,23.30639094,113.8214935,23.31053206,113.8259734,1,6,0
1370,23.38925525,113.9336065,23.39340752,113.9381014,?,?,0
1371,23.0947843,113.4535556,23.0989318,113.4580367,1,2,0
1372,23.30632769,113.6553312,23.31048506,113.6598294,1,1,0
1373,22.73650892,113.619328,22.74067978,113.6238216,?,?,0
1374,23.2318245,113.1840045,23.23596824,113.1884881,1,7,0
1375,23.38541859,113.1481458,23.38955796,113.1526307,1,1,0
1376,23.40601076,113.2737783,23.41016005,113.2782741,1,1,0
1377,23.23572131,113.583445,23.23986979,113.5879314,?,?,0
1378,23.36050971,113.0492775,23.36466708,113.0537811,?,?,0
1379,23.46007471,113.4087219,23.46421792,113.4132125,1,1,0
1380,23.37708564,113.1705649,23.38122406,113.1750484,1,6,0
1381,23.11948888,113.5386237,23.12363356,113.5431021,4,4,0
1382,23.11545707,113.2962436,23.11961966,113.3007426,1,7,0
