id,population,num_zhuzhai,fangjia,zujin,shoujia,RoadDensity,RoadNum1,2RoadStatus,gonggong,tingchechang,yiyuan,gongyuan,shangchang,tuoyujigou
119,14.41168594,0,16193.70542,61.22784493,10086.30585,4.381451014,0,0,0,0,0,0,0,0
120,950.6879272,4,25249.66041,74.58501751,28118.47399,27.02817464,3,1,0,2,2,0,0,0
121,31.24120903,0,23478.27145,47.44795042,35039.9831,7.613227971,0,0,0,0,0,0,0,0
122,12898.44922,11,35513.39138,254.8781755,76047.47331,90.01125145,7,2,2,9,0,0,0,1
123,60.41542816,0,22668.2338,61.31987563,13896.15976,2.113064045,1,1,0,0,0,0,0,0
124,6252.986328,0,24859.41233,61.65027743,35958.27548,191.6432958,12,1,2,1,0,1,0,0
125,5686.577637,7,31133.21596,119.9835677,34959.76373,201.7444377,8,3,0,6,0,0,3,0
126,8.205869675,0,22295.08504,44.00244958,18471.28828,2.705387235,0,0,0,0,0,0,0,0
127,25.42948151,0,22329.67736,36.14220747,16873.54077,0,0,0,0,0,0,0,0,0
128,140.140686,0,11913.57489,126.6826828,7063.054746,0,0,0,0,0,0,0,0,0
129,1233.756226,9,36759.34788,140.566821,33703.78818,17.6707547,3,1,1,0,0,0,0,0
130,54.17219162,0,14422.63597,80.62675885,20731.42714,0.853534285,0,0,0,0,0,0,0,0
131,368.0889893,0,15967.52831,39.10809938,21515.10936,20.19888365,1,1,0,0,0,0,0,0
132,15.73568249,0,15219.63457,128.0073317,35252.04083,11.20776178,2,1,0,0,0,0,0,0
133,26.25620079,0,18244.41329,72.34199487,17243.11758,1.271404164,0,0,0,0,0,0,0,0
134,469.0126343,0,15223.47715,78.3008237,37963.14101,9.786482048,6,1,0,0,0,0,0,0
135,288.9191284,0,48071.17917,47.3266962,80060.15965,19.17625097,0,0,0,0,0,1,0,0
136,21.35107613,0,17656.12999,49.24811855,14034.69952,2.319378361,0,0,0,0,0,0,0,0
137,25.07588959,0,22103.87732,102.1812867,33246.9541,3.860568119,0,0,0,0,0,0,0,0
138,0,0,32114.37091,97.42676839,58669.23036,4.212796482,0,0,0,0,0,0,0,0
139,95.89798737,0,21426.233,86.36076715,12778.21166,0.165412544,1,1,0,0,0,0,0,0
140,685.1709595,0,12465.88782,126.1918481,6481.723713,5.950837539,4,1,0,0,0,0,0,0
141,42.88598633,0,16162.24334,71.13032656,20922.82102,3.056277213,0,0,0,0,0,0,0,0
142,377.3598022,0,19635.08499,32.06856818,29763.70206,65.36519872,0,0,2,0,0,0,0,0
143,4.819939137,0,23830.02679,72.30759754,16075.32496,0.084243531,1,1,0,0,0,0,0,0
144,221.644455,0,13687.77551,75.27474506,24843.29206,2.019291428,0,0,0,0,0,0,0,0
145,285.5135803,0,8171.663582,25.61317797,24643.59414,9.093098611,4,1,0,0,0,0,0,0
146,97.24308777,0,48944.3527,35.02069035,32602.8342,4.497252574,1,1,0,0,0,0,0,0
147,25.30895233,0,14840.42028,53.46169255,25750.68192,0.754387956,0,0,0,0,0,0,0,0
148,365.1505127,0,17114.82422,52.82278454,30223.18561,16.6086524,3,1,1,0,0,0,0,0
149,640.2147827,0,12995.62481,41.28595512,24048.11275,7.27865555,1,1,0,0,0,0,0,0
150,39.24924469,0,14339.15587,33.20395633,23122.5079,2.429463174,1,1,0,0,0,0,0,0
151,60.79566956,0,13668.02071,63.95654835,27374.2798,0.048752911,0,0,0,0,0,0,0,0
152,144.5879669,0,12689.32242,40.18797678,8167.753547,12.23004995,3,1,0,0,0,0,0,0
153,19.06242371,0,14504.54864,33.37205698,26395.18014,3.884495887,0,0,0,0,0,0,0,0
154,98.60141754,0,10388.45196,41.13580085,8865.255584,0,0,0,0,0,0,0,0,0
155,338.4046936,0,15468.35661,34.58491752,30737.58717,3.433547644,1,1,0,0,0,0,0,0
156,3.404152393,0,24298.76689,72.76127522,14105.95321,3.248970645,1,1,0,0,0,0,0,0
