id,lat_min,lng_min,lat_max,lng_max,status
7397,23.1031362,113.4266527,23.10728841,113.4311392,1
7398,23.29391638,113.8349311,23.29805781,113.8394108,1
7399,23.24840054,113.4893935,23.25253886,113.49387,0
7400,23.72477427,113.7273179,23.72891256,113.7318118,1
7401,23.18190727,113.2512966,23.18606083,113.2557886,1
7402,23.10277808,113.6148592,23.10693724,113.6193521,1
7403,23.24826136,113.6778193,23.25242144,113.6823181,0
7404,23.1861533,113.3322489,23.19031555,113.3367499,1
7405,23.36472071,113.3952383,23.36887002,113.3997319,0
7406,23.3353849,113.960584,23.33954377,113.9650839,0
7407,23.88171589,113.9831243,23.88585726,113.9876269,0
7408,23.45176193,113.3727652,23.45591172,113.3772628,1
7409,23.50128602,113.7093213,23.50543492,113.7138179,0
7410,23.02409895,113.4535508,23.02824874,113.4580318,1
7411,23.60900627,113.4938943,23.61313119,113.4983706,0
7412,23.38544526,113.0807856,23.389596,113.0852831,1
7413,22.54890188,113.6507841,22.55308169,113.655282,0
7414,23.83221364,113.7811948,23.83633931,113.785679,0
7415,23.49291896,113.5476052,23.49705157,113.5520848,1
7416,23.4392292,113.48493,23.44336089,113.4894067,1
7417,23.31872413,113.6014008,23.32287329,113.605891,1
7418,23.37299399,113.3727597,23.37714667,113.3772573,0
7419,23.08226573,113.3322418,23.08643147,113.3367428,1
7420,23.41438206,113.0357665,23.41853927,113.0402723,0
7421,23.19031353,113.4714806,23.19445535,113.4759589,0
7422,23.40201709,113.1391761,23.40615682,113.1436621,0
7423,23.08646115,113.4580358,23.09060822,113.4625161,0
7424,23.15708011,113.4714784,23.16122306,113.4759567,1
7425,23.46817948,113.758739,23.47232208,113.7632271,0
7426,23.1529253,113.4714781,23.15706839,113.4759564,1
7427,23.26511804,113.3727523,23.2692746,113.3772499,0
7428,23.10714265,113.2153852,23.11129316,113.2198714,1
7429,23.21503541,113.6733185,23.21919666,113.6778174,1
7430,23.52601989,113.565529,23.53015431,113.5700118,1
7431,23.82797354,113.8484052,23.83209592,113.8528853,0
7432,23.55102729,113.2782837,23.55517191,113.2827804,0
7433,23.0905104,113.4983351,23.09465378,113.5028112,1
7434,23.50549896,113.3007688,23.50964811,113.3052685,1
7435,23.33147127,113.3457609,23.33562803,113.3502616,0
7436,23.23608178,113.404215,23.24023399,113.4087067,0
7437,22.87017169,113.40419,22.87433562,113.4086816,1
7438,23.77847523,113.7048433,23.7826144,113.7093404,0
7439,23.35201252,113.5341618,23.35614855,113.5386395,1
7440,23.15715018,113.435628,23.16129882,113.4401127,3
7441,23.06553918,113.507285,23.06968336,113.5117611,1
7442,23.42247095,113.5476005,23.42660616,113.5520801,0
7443,23.39777466,113.4849272,23.40190787,113.4894039,1
7444,23.33965156,113.2468162,23.34379878,113.2513075,1
7445,23.1488275,113.4445952,23.15297475,113.449078,1
7446,23.26509487,113.0582771,23.2692542,113.0627792,0
7447,23.64613306,113.8259957,23.64822101,113.8276959,0
7448,23.37716428,113.3997324,23.3813123,113.4042251,1
7449,23.67509204,113.6868449,23.67923624,113.6913435,1
7450,23.62966191,113.7452812,23.63380081,113.749772,0
7451,23.75768001,113.8887369,23.7618099,113.8932224,0
7452,23.38512134,113.5655196,23.38926096,113.5700024,0
7453,23.11128944,113.2872474,23.11545107,113.2917453,1
7454,23.16927548,113.6283437,23.17343464,113.6328389,1
7455,23.34387122,113.1884954,23.34801113,113.1929792,1
7456,23.86924759,113.8618486,23.87336966,113.86633,1
7457,23.39753072,113.6103868,23.40167874,113.6148788,0
7458,23.43912973,113.8035811,23.44326713,113.8080622,1
7459,23.39347628,113.677829,23.39763113,113.6823278,0
7460,23.30231115,113.7452591,23.3064621,113.7497498,0
7461,23.21946308,113.386239,23.22361917,113.3907344,1
7462,23.46006212,113.1257188,23.4642016,113.1302069,1
7463,23.60914665,113.3862661,23.61328853,113.3907615,0
7464,22.79902626,113.5699636,22.80318581,113.5744473,0
7465,23.36446135,113.8259769,23.36860024,113.8304566,1
7466,23.39788639,113.4311592,23.40202738,113.4356449,1
7467,23.252681,113.426663,23.25682811,113.4311495,1
7468,22.62814256,113.6417952,22.63231947,113.6462922,1
7469,23.2899857,113.3502584,23.29414369,113.3547587,1
7470,23.32704457,113.8752577,23.33118815,113.8797409,0
7471,23.11528079,113.6463236,23.119444,113.6508212,1
7472,23.34794938,113.7632188,23.35209563,113.7677061,0
7473,23.45988844,113.2513153,23.46403202,113.2558073,1
7474,23.15699107,113.278257,23.1611499,113.2827537,1
7475,23.71648926,113.7138322,23.72062968,113.7183281,1
7476,22.85335249,113.4983192,22.85750313,113.5027954,1
7477,23.57174115,113.4983677,23.57586733,113.5028439,1
7478,23.74118165,113.6508626,23.74532267,113.6553606,0
7479,23.19437803,113.2782595,23.19853558,113.2827562,1
7480,23.49318722,113.1436681,23.49732307,113.1481535,0
7481,22.95314184,113.5386127,22.9572918,113.5430911,0
7482,23.27344102,113.3952319,23.27759363,113.3997255,0
7483,23.47629759,113.8797504,23.48043637,113.8842343,0
7484,23.33961723,113.9920932,23.3437789,113.9965963,0
7485,23.57987163,113.5520903,23.58400171,113.5565706,0
7486,23.37696158,113.5117817,23.38109506,113.5162579,1
7487,23.20263045,113.8080462,23.20677596,113.8125269,0
7488,23.09897358,113.3817349,23.1031345,113.386231,1
7489,23.87750227,113.9471253,23.88163919,113.951623,0
7490,23.37712495,113.1481452,23.38126462,113.1526302,1
7491,23.31479397,113.4938742,23.31892973,113.4983505,0
7492,23.83625695,113.969617,23.84039862,113.9741182,0
7493,23.34804767,113.3367607,23.35220415,113.3412617,0
7494,23.39753529,113.6193712,23.40168491,113.6238648,1
7495,23.61724229,113.5073223,23.62136677,113.5117984,1
7496,23.6256232,113.3367798,23.62976942,113.3412809,0
7497,23.44728661,113.6283621,23.45143583,113.6328573,0
7498,23.20251597,113.6373365,23.20667523,113.6418329,0
7499,23.43908204,113.8304613,23.44321815,113.8349409,0
7500,23.24842642,113.187001,23.25257518,113.1884892,0
7501,23.28974949,113.8438898,23.29389132,113.8483697,1
7502,23.47219315,113.8528613,23.47632889,113.8573419,0
7503,23.79495995,113.9741152,23.7991036,113.9786169,0
7504,22.74487458,113.6462995,22.7490489,113.650797,0
7505,23.43088258,113.237843,23.43502496,113.2423326,1
7506,23.27328633,113.2153964,23.27743115,113.2198826,1
7507,23.20682956,113.2647758,23.21098454,113.2692702,1
7508,23.39782125,113.0447758,23.40197792,113.0492803,0
7509,23.11958326,113.2602766,23.12374045,113.2647702,1
7510,23.30645931,113.2602891,23.31061003,113.2647827,1
7511,23.07805287,113.3007398,23.08221716,113.3052394,1
7512,23.12236078,113.7003018,23.123693,113.7018932,1
7513,23.77837737,113.6508651,23.78251705,113.6553631,1
7514,23.25243823,113.6913149,23.2565977,113.6958132,1
7515,23.34362001,113.9156345,23.34777034,113.9201256,0
7516,23.19039963,113.3997195,23.1945543,113.4042122,1
7517,23.07809106,113.4804285,23.08223575,113.4849057,0
7518,23.09049054,113.2423094,23.09464564,113.2467998,1
7519,23.86112446,114.0011338,23.86526727,114.0056371,1
7520,23.53431531,113.6508487,23.53846396,113.6553467,0
7521,23.29807479,113.8304519,23.30221603,113.8349316,1
7522,23.67112753,113.4715137,23.67525182,113.4759919,0
7523,23.13614841,113.5251938,23.14029115,113.5296706,1
7524,23.64607411,113.5565748,23.65020247,113.5610559,0
7525,23.19852275,113.2468067,23.20267496,113.251298,1
7526,23.14848883,113.6058795,23.15264481,113.6103707,1
7527,23.75775512,113.6733548,23.76189655,113.6778538,1
7528,23.30246181,113.143655,23.30660463,113.1481404,1
7529,23.38529581,113.498355,23.38942889,113.5028311,1
7530,23.3604317,113.2064321,23.36457236,113.2109172,0
7531,23.102959,113.2468003,23.10711443,113.2512915,3
7532,23.27317579,113.5341565,23.27731465,113.5386342,0
7533,23.11545519,113.2153857,23.11960543,113.2198719,1
7534,23.43071869,113.9381038,23.43487029,113.9425997,1
7535,23.4805903,113.7228069,23.48473827,113.7273016,0
7536,23.27344219,113.4176887,23.27759038,113.4221773,1
7537,23.3107185,113.4670104,23.31485662,113.4714892,1
7538,22.84491874,113.5341281,22.84907135,113.5386059,1
7539,23.33549341,113.7811612,23.33963729,113.7856454,0
7540,22.89090367,113.3367296,22.89507527,113.3412306,1
7541,23.38522103,113.8125387,23.38935971,113.8170191,0
7542,23.91875272,113.8887476,23.92267235,113.8932331,0
7543,23.14046002,113.4714773,23.14460353,113.4759555,0
7544,23.40590264,113.8394179,23.41004009,113.8438977,0
7545,23.00750195,113.3907196,23.01166428,113.395214,1
7546,23.33983539,113.3997298,23.34398478,113.4042225,1
7547,23.20669664,113.6553246,23.21085752,113.6598228,1
7548,23.30219347,113.5475925,23.30633305,113.5520721,1
7549,23.45158248,113.5117868,23.45571322,113.5162629,1
7550,23.14433359,113.6013894,23.14848883,113.6058795,3
7551,23.24830673,113.8080492,23.25245065,113.8125299,0
7552,22.96571903,113.2557738,22.96988036,113.2602666,1
7553,23.08223235,113.3142393,23.08639758,113.3187399,1
7554,23.09030477,113.6013858,23.09446182,113.605876,0
7555,23.60885489,113.6643476,23.61300158,113.6688464,1
7556,22.74909381,113.5385994,22.7532496,113.5430777,1
7557,23.50548643,113.2917718,23.50963459,113.2962704,0
7558,23.78248392,113.6328794,23.78662144,113.6373754,1
7559,23.41828707,113.8707814,23.4224267,113.8752639,1
7560,23.35641485,113.0807836,23.36056666,113.0852811,0
7561,23.85682802,113.9246508,23.8609614,113.9291438,0
7562,23.53432783,113.8528654,23.53846127,113.857346,0
7563,23.48469726,113.8125454,23.48883228,113.8170258,0
7564,23.26493798,113.7901236,23.26908316,113.7946064,1
7565,23.58002771,113.2962752,23.58417362,113.3007742,0
7566,23.55917239,113.552089,23.56330323,113.5565692,1
7567,23.43518929,113.0762908,23.4393391,113.0807893,0
7568,23.13606192,113.5610216,23.1402095,113.5655034,1
7569,23.09058848,113.3367431,23.09475389,113.3412441,0
7570,23.32708138,113.6598305,23.33123827,113.6643291,1
7571,23.36027502,113.664331,23.36443091,113.6688298,1
7572,23.29411979,113.4670092,23.29825851,113.471488,0
7573,23.43932286,113.4446152,23.44345977,113.449098,1
7574,23.53463981,113.4132174,23.53877936,113.4177071,0
7575,23.31458072,113.6193657,23.31873335,113.6238593,1
7576,23.21096775,113.7856368,23.2151154,113.7901203,1
7577,23.20251009,113.5744734,23.20665794,113.5789579,1
7578,22.93677396,113.4176656,22.94093322,113.4221542,1
7579,23.41826711,113.583457,23.42240904,113.5879435,0
7580,23.25267674,113.4311492,23.25682295,113.4356348,1
7581,23.63363903,113.5700187,23.63777029,113.5745023,0
7582,22.83258207,113.4804119,22.83673422,113.4848892,0
7583,23.20667347,113.8707675,23.21082068,113.8752501,0
7584,23.39782235,113.4670164,23.40195731,113.4714951,0
7585,23.72887078,113.7003426,23.73301215,113.7048402,1
7586,23.45593045,113.4042303,23.46007471,113.4087219,0
7587,23.16529079,113.2602796,23.16944644,113.2647732,1
7588,23.173465,113.857322,23.17761184,113.8618029,0
7589,23.60486172,113.2962769,23.60900672,113.3007759,0
7590,22.94506141,113.4490639,22.94921438,113.4535457,1
7591,23.00318086,113.2872401,23.00734596,113.2917381,0
7592,23.2690004,113.6688234,23.2731597,113.6733223,0
7593,23.07793386,113.5341435,23.08207937,113.5386213,0
7594,23.34804465,113.1750461,23.3521841,113.1795296,1
7595,23.51774705,113.8618252,23.52188192,113.8663066,0
7596,23.28156091,113.7452577,23.28571261,113.7497485,1
7597,23.59241551,113.2603085,23.5965557,113.2648022,1
7598,23.60052858,113.6328672,23.60467276,113.6373632,1
7599,23.06134119,113.5207125,23.06548605,113.5251891,1
7600,23.28560766,113.83941,23.28974949,113.8438898,1
7601,22.58657614,113.727242,22.59075166,113.7317359,0
7602,23.36020745,113.6014036,23.36435511,113.6058937,1
7603,23.20259842,113.8259662,23.20674308,113.8304459,0
7604,23.34797509,113.2154014,23.35211723,113.2198876,1
7605,23.63361982,113.5879575,23.63775466,113.5924449,0
7606,23.36021668,113.6238621,23.3643684,113.6283566,0
7607,23.50119403,113.5520851,23.50532702,113.5565654,1
7608,23.24839485,113.3052507,23.25255379,113.3097507,1
7609,23.43907353,113.8349407,23.44320968,113.8394204,0
7610,23.057406,113.4266496,23.0615597,113.4311361,1
7611,23.41007757,113.6868271,23.41423158,113.6913257,0
7612,23.31475807,113.2602897,23.31890848,113.2647833,1
7613,23.19446052,113.3322494,23.19862249,113.3367505,1
7614,23.26511233,113.4446032,23.26925556,113.449086,0
7615,23.16104613,113.6778135,23.16520923,113.6823123,0
7616,23.07819022,113.4311372,23.08234235,113.4356229,1
7617,22.89486052,113.543087,22.8990128,113.5475658,0
7618,23.36879512,113.4670144,23.37293114,113.4714931,1
7619,23.2897953,113.6913174,23.29395344,113.6958157,0
7620,23.79910262,113.6868533,23.80324231,113.6913519,0
7621,23.88985864,113.924653,23.89399087,113.929146,0
7622,23.63365165,113.646358,23.63779621,113.6508556,0
7623,23.16524605,113.5207194,23.16938747,113.525196,0
7624,23.33568405,113.0942707,23.33983388,113.0987653,1
7625,23.17341904,113.9021569,23.17615338,113.9066449,1
7626,23.41826282,113.9156394,23.42241043,113.9201304,0
7627,23.42678082,113.2019523,23.43091862,113.2064369,1
7628,23.41013197,113.7901333,23.41427191,113.7946161,1
7629,23.10694072,113.6238454,23.11110127,113.6283399,1
7630,23.10305873,113.336744,23.10722373,113.341245,1
7631,23.10713713,113.4983362,23.11127995,113.5028124,1
7632,23.23606979,113.4311481,23.24021658,113.4356337,0
7633,23.09891127,113.4669959,23.1030567,113.4714747,1
7634,23.38545533,113.1122451,23.38959986,113.1167358,0
7635,23.82389339,113.8215281,23.82801555,113.826008,1
7636,23.36438591,113.9425951,23.36854077,113.9470918,0
7637,23.12355603,113.601388,23.12771197,113.6058781,1
7638,23.44331176,113.2602984,23.44745747,113.264792,0
7639,23.27747301,113.1929744,23.28161556,113.1974584,0
7640,23.50126261,113.5252183,23.50539228,113.5296951,1
7641,23.38113602,113.2782721,23.38528692,113.2827688,0
7642,23.53024493,113.8215084,23.53437781,113.8259882,0
7643,23.46421792,113.4132125,23.46836008,113.4177022,1
7644,23.0738603,113.2647668,23.07801974,113.2692612,1
7645,23.32302269,113.9920921,23.32574774,113.993798,0
7646,23.49306504,113.2962692,23.49721419,113.3007683,1
7647,23.14858169,113.6778127,23.15274521,113.6823115,1
7648,23.77007297,113.9156625,23.77420761,113.9201536,1
7649,23.42673189,113.2558048,23.43087746,113.2602975,1
7650,23.86110026,113.7991282,23.86522267,113.8036098,0
7651,22.51869266,113.7317312,22.51982768,113.7345429,0
7652,23.20678692,113.7048047,23.21094694,113.7093018,0
7653,23.34811573,113.4356411,23.35225766,113.4401258,0
7654,23.50547947,113.2243845,23.50961702,113.2288719,0
7655,23.57592036,113.4849394,23.58004697,113.4894161,1
7656,23.69584437,113.7452857,23.69998083,113.7497765,1
7657,23.31079083,113.11224,23.31493806,113.1167307,0
7658,23.86508655,113.9246514,23.86921963,113.9291443,0
7659,23.31473943,113.7901269,23.31888284,113.7946097,1
7660,23.10089628,113.6418259,23.10281177,113.6463228,0
7661,23.88160538,113.8842608,23.88573011,113.8887454,0
7662,22.74490538,113.6642906,22.74569105,113.6649537,0
7663,22.82434624,113.4356053,22.82850518,113.44009,0
7664,23.43483947,113.6058984,23.43898527,113.6103895,0
7665,23.5301436,113.6283676,23.53428975,113.6328628,0
7666,23.48487992,113.1571215,23.48901492,113.1616057,0
7667,23.34811415,113.3772553,23.35226709,113.3817523,1
7668,23.71230579,113.8260002,23.71643184,113.8304798,0
7669,23.30216126,113.8662922,23.30630453,113.870774,1
7670,23.4804361,113.5789761,23.48457482,113.5834614,0
7671,22.94069411,113.5251808,22.94484307,113.5296576,1
7672,23.25662661,113.7138012,23.2607839,113.7182971,1
7673,23.3312936,113.8170153,23.33543399,113.8214954,1
7674,23.23180795,113.1929713,23.23595211,113.1974553,1
7675,23.36460008,113.4849249,23.36873449,113.4894016,0
7676,23.51368207,113.6913324,23.51783203,113.6958307,1
7677,23.20272601,113.3097473,23.2068869,113.3142477,0
7678,23.15300816,113.4221687,23.15715961,113.4266564,1
7679,23.44345706,113.1481498,23.44759429,113.1526347,0
7680,23.54282329,113.4759828,23.54695186,113.4804605,0
7681,23.19423293,113.5565446,23.19837774,113.5610257,1
7682,22.91997846,113.3007292,22.92414766,113.3052288,1
7683,23.34798302,113.4938765,23.35211758,113.4983528,0
7684,23.55503207,113.5520887,23.55916307,113.556569,1
7685,23.41447623,113.1167375,23.41861888,113.1212273,0
7686,23.35211352,113.2872636,23.35626675,113.2917616,1
7687,23.43486347,113.5700054,23.43900211,113.574489,1
7688,23.12373919,113.2602768,23.12789623,113.2647705,1
7689,23.37301195,113.0897781,23.37716133,113.0942736,1
7690,23.314753,113.7766752,23.31889829,113.7811601,0
7691,23.0739257,113.318739,23.07809143,113.3232399,1
7692,23.36438503,113.6418433,23.36853906,113.6463404,1
7693,23.2068309,113.2423172,23.21098207,113.2468076,1
7694,23.31065217,113.3052549,23.31480889,113.3097549,1
7695,23.30646768,113.233346,23.31061389,113.2378349,1
7696,23.12776866,113.5520602,23.13191499,113.5565405,1
7697,23.50978276,113.4266808,23.51392051,113.4311673,0
7698,23.49309376,113.3142672,23.49724445,113.3187679,0
7699,23.37281326,112.999707,23.37697392,113.0042149,0
7700,23.32723496,113.2962579,23.3313902,113.300757,1
7701,23.52600221,113.6283673,23.53014852,113.6328625,0
7702,23.71670069,113.4177195,23.7208326,113.4222082,0
7703,23.15282804,113.2647721,23.15698486,113.2692665,1
7704,23.24004939,113.745255,23.24420255,113.7497457,1
7705,23.11957866,113.5072886,23.12372108,113.5117647,0
7706,23.11527518,113.5655018,23.11942426,113.5699845,1
7707,23.89398145,113.9156707,23.89811172,113.9201618,0
7708,22.7240011,113.596873,22.72816809,113.6013623,0
7709,22.94500023,113.475942,22.9491495,113.4804198,1
7710,23.19851486,113.731776,23.20267166,113.7362691,0
7711,23.30248909,113.0897732,23.30664102,113.0942688,0
7712,23.43105736,113.3907487,23.43520505,113.3952432,1
7713,23.21513735,113.2692704,23.21929278,113.2737656,1
7714,23.18605424,113.7317752,23.19021147,113.7362682,0
7715,23.14458077,113.1929654,23.14872791,113.1974494,1
7716,23.26917159,113.1929738,23.27331443,113.1974578,1
7717,23.1278012,113.8349201,23.13194838,113.8393999,1
7718,23.19838271,113.6508264,23.20254353,113.6553243,0
7719,23.29001521,113.3682559,23.29417146,113.3727543,1
7720,23.23174995,113.2737665,23.23590551,113.2782623,1
7721,23.67121162,113.3952596,23.67534961,113.3997532,0
7722,23.33953452,113.547595,23.34367276,113.5520745,0
7723,23.36852645,113.570001,23.37266753,113.5744846,0
7724,23.28556566,113.5610315,23.28970806,113.5655133,1
7725,23.72049212,113.6373709,23.72463248,113.6418673,0
7726,23.23577726,113.8483659,23.23992124,113.852846,1
7727,23.19437114,113.2423163,23.19852275,113.2468067,1
7728,23.2609902,113.3997244,23.2651424,113.404217,0
7729,23.18178869,113.8483624,23.18593456,113.8528425,1
7730,23.38543588,113.4401281,23.38957558,113.4446118,1
7731,23.30212779,113.6103805,23.30627927,113.6148725,1
7732,23.23998323,113.691314,23.24414315,113.6958124,1
7733,23.27727736,113.6553293,23.28143576,113.6598275,1
7734,23.43087696,113.2558051,23.43502237,113.2602978,0
7735,23.5427663,113.2962726,23.5469136,113.3007717,0
7736,23.62129052,113.5386574,23.62541713,113.5431356,1
7737,23.45159993,113.7407779,23.45574618,113.7452695,1
7738,23.60464957,113.5969308,23.60878731,113.6014201,1
7739,23.3604466,113.1974637,23.36458647,113.201948,1
7740,23.23162836,113.6643225,23.23578885,113.6688212,0
7741,23.55928006,113.7901434,23.56341447,113.7946261,0
7742,23.14856959,113.839401,23.15271617,113.8438808,1
7743,23.08634041,113.2782523,23.09050158,113.2827489,1
7744,23.38952962,113.4670158,23.39366488,113.4714946,0
7745,23.45152388,113.8259827,23.45565958,113.8304624,0
7746,23.09048771,113.2512904,23.09464433,113.2557824,1
7747,23.14429422,113.1928112,23.14458077,113.1929654,0
7748,23.65862901,113.5028495,23.66275195,113.5073254,1
7749,23.31468971,113.821494,23.31883052,113.8259739,0
7750,23.19003681,113.5879281,23.19418779,113.5924155,1
7751,23.13638415,113.426655,23.14053526,113.4311415,1
7752,23.37294166,113.3412631,23.37709712,113.345764,1
7753,23.36871526,113.2962608,23.37286899,113.3007598,1
7754,23.85683702,113.9336372,23.86097218,113.9381322,0
7755,23.56342022,113.7901436,23.56755447,113.7946264,0
7756,23.41861381,113.3817569,23.4227635,113.3862531,1
7757,23.72496172,113.3862742,23.72834186,113.3907695,0
7758,23.14865011,113.7182896,23.15281057,113.7227849,1
7759,23.09468123,113.300741,23.09884497,113.3052406,1
7760,22.86594242,113.4625009,22.87009563,113.4669804,1
7761,23.06988135,113.3907238,23.07404169,113.3952182,1
7762,23.2648799,113.8259703,23.26902238,113.83045,1
7763,23.54688008,113.7497661,23.55102129,113.7542558,0
7764,23.28168516,113.3502579,23.28584345,113.3547581,1
7765,23.44331778,113.2737808,23.4474657,113.2782766,1
7766,23.20264445,113.7990839,23.20679078,113.8035656,0
7767,23.44759746,113.3592689,23.45174897,113.3637684,1
7768,23.45159165,113.781169,23.45573127,113.7856532,1
7769,23.4641846,113.1436661,23.46832152,113.1481515,1
7770,23.2606255,113.6148695,23.26477927,113.6193624,1
7771,23.18608381,113.4983415,23.19022398,113.5028177,1
7772,23.34779868,113.8662952,23.35194032,113.870777,0
7773,23.01562292,113.5117575,23.01976879,113.5162336,1
7774,22.79069456,113.5699631,22.79485434,113.5744467,0
7775,23.37268798,113.947092,23.37684335,113.9515896,0
7776,23.74969995,114.0281428,23.75380313,114.0312964,0
7777,23.10310615,113.4490746,23.10725413,113.4535564,1
7778,23.2773153,113.83493,23.28145732,113.8394097,1
7779,23.4722632,113.6958276,23.47641441,113.7003255,0
7780,23.34371646,113.5341612,23.34785279,113.538639,1
7781,23.1609555,113.5924133,23.16510839,113.5969017,1
7782,23.14469661,113.390729,23.14885448,113.3952234,1
7783,23.86115169,114.0101399,23.8652944,114.0146431,1
7784,23.16546881,113.426657,23.16961894,113.4311435,1
7785,23.39765302,113.9830921,23.40181207,113.9875947,0
7786,23.6420411,113.5162756,23.64616497,113.5207519,1
7787,23.34397534,113.3862476,23.348127,113.390743,1
7788,23.89830919,114.0101424,23.90245062,114.0146456,1
7789,23.57588043,113.2199028,23.58001474,113.2243895,0
7790,23.46799811,113.5879465,23.47213909,113.5924339,0
7791,23.33146816,113.1660784,23.33560835,113.170562,1
7792,23.09049307,113.2378201,23.09464743,113.2423096,1
7793,23.09034371,113.5610186,23.0944928,113.5655004,0
7794,23.18624669,113.4131933,23.19039884,113.4176829,0
7795,23.18199092,113.3277477,23.1861533,113.3322489,1
7796,23.21938731,113.3367519,23.22354837,113.3412529,1
7797,23.1902176,113.242316,23.19436935,113.2468065,1
7798,23.22741483,113.8931873,23.2315649,113.8976737,0
7799,23.11133299,113.4849077,23.11547626,113.4893845,1
7800,23.16517451,113.5475834,23.16931888,113.552063,0
7801,23.50528585,113.8932055,23.50942585,113.8976918,0
7802,22.74075937,113.5385988,22.7449154,113.5430772,0
7803,23.46000783,113.0492842,23.46416155,113.0537879,0
7804,23.66259759,113.5700206,23.66672778,113.5745043,0
7805,23.24012515,113.1858183,23.244272,113.1884887,1
7806,23.53853086,113.691334,23.5426799,113.6958324,1
7807,23.22758271,113.781154,23.23173041,113.7856382,0
7808,23.35227311,113.4266698,23.35641665,113.4311564,0
7809,23.07801598,113.2557813,23.08217376,113.260274,1
7810,23.58813497,113.8618299,23.59226948,113.8647978,0
7811,23.27334517,113.4759643,23.27748362,113.480442,0
7812,23.33133367,113.9965955,23.33549577,114.0010987,0
7813,23.30225006,113.9830859,23.30641257,113.9875884,0
7814,23.23987408,113.6238541,23.24403011,113.6283486,1
7815,23.65042123,113.4804676,23.65454542,113.4849448,1
7816,23.26895559,113.5655119,23.2730994,113.5699947,0
7817,23.15268754,113.6508234,23.15684991,113.6553213,1
7818,23.3145791,113.8976791,23.31872693,113.9021664,0
7819,23.27326171,113.7542371,23.27741217,113.7587261,1
7820,23.88988015,113.9426297,23.89401585,113.9471264,0
7821,23.59223325,113.59693,23.59637144,113.6014193,0
7822,23.16107958,113.6958068,23.16524193,113.7003047,1
7823,23.36865472,113.7990949,23.37279514,113.8035766,0
7824,23.36862772,113.5252094,23.37276228,113.5296861,1
7825,23.65848445,113.5565756,23.66261236,113.5610567,0
7826,23.32731416,113.34126,23.33147127,113.3457609,1
7827,23.10693644,113.5879227,23.11109022,113.5924101,1
7828,23.58812456,113.5655332,23.59225666,113.5700159,1
7829,23.37300121,113.4356429,23.37714223,113.4401275,1
7830,23.0739985,113.4535542,23.0781467,113.4580352,0
7831,23.13602603,113.6148613,23.1401841,113.6193542,2
7832,23.3065974,113.152625,23.31073925,113.1571096,1
7833,23.39342,113.646342,23.39757346,113.6508396,0
7834,23.38096737,113.6373483,23.38512028,113.6418447,0
7835,23.26069839,113.6688229,23.26485798,113.6733218,0
7836,23.27325961,113.2647802,23.27741226,113.2692746,0
7837,23.31475742,113.7407687,23.31890867,113.7452602,0
7838,23.65440678,113.8259963,23.65853495,113.8304759,0
7839,23.55929679,113.7722063,23.56343378,113.7766919,1
7840,23.3561852,113.5252085,23.36032023,113.5296853,1
7841,23.30248585,113.0852771,23.30663869,113.0897735,0
7842,23.51770791,113.5924369,23.52184796,113.5969253,0
7843,23.79489208,113.9426234,23.79903113,113.9471201,1
7844,23.16530773,113.2243614,23.16945751,113.2288489,1
7845,23.66691533,113.4983743,23.671038,113.5028504,1
7846,22.71568293,113.6328091,22.71985642,113.637305,0
7847,23.86920847,113.9066904,23.87333779,113.9111795,0
7848,23.12355721,113.6103687,23.12771487,113.6148608,1
7849,23.74542002,113.7093379,23.74955991,113.7138345,1
7850,23.00748463,113.4401021,23.01163729,113.4445859,1
7851,23.53028557,113.7138196,23.53443286,113.7183155,0
7852,23.40202016,113.3727617,23.40617178,113.3772593,1
7853,23.5510133,113.5073178,23.55514025,113.5117938,0
7854,23.86511855,113.8618483,23.86924076,113.8663297,1
7855,23.11940932,113.6238462,23.12356947,113.6283407,1
7856,23.32724099,113.4938751,23.33137631,113.4983514,1
7857,23.30216554,113.5610326,23.30630735,113.5655144,1
7858,23.25245825,113.5207253,23.25659665,113.5252018,0
7859,23.5263344,113.4401379,23.53046891,113.4446216,0
7860,23.21919304,113.8349261,23.2233371,113.8394059,1
7861,23.43093952,113.4849294,23.4350715,113.4894062,1
7862,23.48067857,113.1885048,23.48481347,113.1929885,0
7863,23.46413005,113.1750541,23.46826524,113.1795375,1
7864,23.12798176,113.4759544,23.13212523,113.4804321,0
7865,23.17359991,113.7676942,23.17775157,113.7721807,0
7866,22.7782195,113.5565173,22.78237717,113.5609985,0
7867,23.46799555,113.9066639,23.47213951,113.9111531,1
7868,23.35202476,113.5296847,23.35616032,113.534162,0
7869,23.62949535,113.5745018,23.63362764,113.5789863,0
7870,23.42242839,113.9381033,23.4265803,113.9425992,0
7871,22.68232281,113.6193245,22.68649512,113.6238181,1
7872,23.21096258,113.79012,23.21510964,113.7946028,1
7873,23.49723638,113.3142675,23.50138691,113.3187681,0
7874,23.33153764,113.4176927,23.33568374,113.4221813,1
7875,23.22762757,113.4938683,23.23176642,113.4983446,1
7876,23.14446005,113.6958057,23.14862296,113.7003036,0
7877,23.06554378,113.2602729,23.06970274,113.2647666,0
7878,23.43900669,113.875265,23.44314618,113.8797482,0
7879,23.19017027,113.5207211,23.19431084,113.5251977,0
7880,23.33317013,113.9515868,23.33537511,113.9560851,0
7881,23.4182599,113.6103882,23.42240716,113.6148802,0
